SMILES;K;CNN_VS;Vina pKi;Target protein
CN([C@-](N)N[C@@](C1)([C@H]2CN1[C@-](N=C([C@@-]1F)C(F)(F)F)N=C1OC)c(ccc(F)c1)c1F)C2=O;32;4.0602664;6.285651696;Beta-secretase 1
CCCN(CCC)C(c1cc(C(N[C@@H](Cc2ccccc2)[C@H](C[C@@H](C)C(N[C@@H](C(C)C)C(NCc2ccccc2)=O)=O)[NH3+])=O)ccc1)=O;33;3.0793856;5.157674721;Beta-secretase 1
CN([C@@-](N)N[C@@]1(C2)c(cc(cc3)NC(c(cc4)ncc4OCC#C)=O)c3OCC1)S2(=O)=O;33;2.8092736;5.426274238;Beta-secretase 1
CC(C)([C@@-](N)N[C@@](C)(CN1C)c(cc(cc2)NC(c(cc3)ncc3OC)=O)c2F)S1(=O)=O;33;6.1318546;5.783701942;Beta-secretase 1
C[C@](CC1(F)F)([C@@-](N)N[C@]1(C)c(cc(cc1)NC(c2c[o]c(C)n2)=O)c1F)F;33;6.6970192;5.587010957;Beta-secretase 1
C[C@]([C@@]12C[N@@H+](Cc3c[o]cn3)CC1)(c(cc(cc1)NC(c(cc3)ncc3F)=O)c1F)N[C@@-](N)N(C)S2(=O)=O;33;3.5613448;6.136899733;Beta-secretase 1
CCS(N(CC1)C[C@@]1([C@@](C)(c(cc(cc1)NC(c(cc2)ncc2OC)=O)c1F)N[C@-](N)N1C)S1(=O)=O)(=O)=O;33;4.861545;5.59617577;Beta-secretase 1
C[C@](C1)(c2ccc(-c3cncc(C#CC)c3)[s]2)N[C@-](N)N(C)C1=O;33;4.957512;5.18023426;Beta-secretase 1
CC[C@H]([C@-](N)N[C@@](C)(C1)c(cc(cc2)NC(c(cc3)ncc3F)=O)c2F)S1(=O)=O;33;4.55544;5.517217382;Beta-secretase 1
C[C@]([C@@]12C[N@H+](Cc3ncccc3)CC1)(c(cc(cc1)NC(c(cc3)ncc3F)=O)c1F)N[C@@-](N)N(C)S2(=O)=O;33;5.964537;6.174968956;Beta-secretase 1
C[C@@](CC1CC1)([C@@-](N)N[C@@](C)(C1)c(cc(cc2)NC(c3ncc(C(F)(F)F)cc3)=O)c2F)S1(=O)=O;33.2;2.980616;5.764667331;Beta-secretase 1
C[C@](C(c1c2cncn1)(F)F)(c([s]c(-c1cc(-c3nnc[o]3)ccc1)c1)c1Cl)N[C@@-]2N;33.3;5.5655154;6.215153135;Beta-secretase 1
C[C@@](CC=C)([C@@-](N)N[C@@](C)(C1)c(cc(cc2)NC(c(cn3)ncc3OC)=O)c2F)S1(=O)=O;33.6;6.657112;5.206318728;Beta-secretase 1
CC(C)(C[C@H]1S(C2(C)C)(=O)=O)OC[C@]1(c(cc(cc1)Oc3nccc([N+]#[C-])c3)c1F)N[C@-]2N;33.8;7.6261932;5.836575863;Beta-secretase 1
CC(C)(C[C@H]1S(C2(C)C)(=O)=O)OC[C@]1(c(cc(cc1)Oc3nccc(C#N)c3)c1F)N[C@-]2N;33.8;7.4167696;6.19188861;Beta-secretase 1
C[C@]([C@@]12C[N@@H+](CC3CC3)CC1)(c(cc(cc1)NC(c(cc3)ncc3OC)=O)c1F)N[C@-](N)N(C)S2(=O)=O;34;3.429809;5.590535885;Beta-secretase 1
C[C@]([C@]1(CC2)CN2S(C)(=O)=O)(c(cc(cc2)NC(c(cc3)ncc3F)=O)c2F)N[C@@-](N)N(C)S1(=O)=O;34;3.2223189;5.893679697;Beta-secretase 1
Fc(cc1)cc2c1nc(-c1cc(-c3c[n](cccc4)c4n3)ccc1)[nH]2;34;2.4284656;5.823886122;Beta-secretase 1
C[C@](C1)(c([s]c(-c2nnc(-c(cc3)ccc3C#N)[o]2)c2)c2Cl)N[C@-](N)N(C)S1(=O)=O;34.58;4.455031;5.637064935;Beta-secretase 1
C[C@](CS(C12CCOCC1)(=O)=O)(c([s]c(-c1cc(-c3nnc[o]3)ccc1)c1)c1Cl)N[C@@-]2N;34.9;7.1332338;6.105880366;Beta-secretase 1
CC([C@@-]1F)=N[C@-](N(C[C@H]23)C[C@]2(c(cc2)ccc2F)N[C@-](N)N(C)S3(=O)=O)N=C1OC;35;2.6749932;5.780882;Beta-secretase 1
C[C@]1(c(cc(cc2)NC(c3ncccc3)=O)c2OCC[C@@H]11)N[C@-](N)N(C)S1(=O)=O;35;5.72949;5.761142403;Beta-secretase 1
C[C@](CC(F)(F)F)([C@-](N)N[C@@](C)(C1)c([s]c(-c(cc2)cc(C#N)c2F)c2)c2F)S1(=O)=O;35;4.2787636;5.969113158;Beta-secretase 1
C[C@]([C@]1(CC2)CN2S(C)(=O)=O)(c(cc(cc2)NC(c(cc3)ncc3OC)=O)c2F)N[C@@-](N)N(C)S1(=O)=O;35;3.187842;5.693463784;Beta-secretase 1
C[C@](CS([C@]12CC[N@H+](C)CC1)(=O)=O)(c(cc(cc1)NC(c(cc3)ncc3OC)=O)c1F)N[C@-]2N;35;6.9951048;5.403714699;Beta-secretase 1
C[C@](CS([C@]12CC[N@H+](C)CC1)(=O)=O)(c(cc(cc1)NC(c(c(C)c3)ncc3C#N)=O)c1F)N[C@@-]2N;35;3.930094;5.72307318;Beta-secretase 1
C[C@](C1)(c([s]c2c3ccnc2-c(ccc(-c2cnc[o]2)c2)c2F)c3Cl)N[C@-](N)N(C)S1(=O)=O;35.16;4.1163222;5.604635597;Beta-secretase 1
C[C@](Cc1c2cncn1)(c([s]c(-c1cc(C#N)ccc1)c1)c1Cl)N[C@-]2N;35.2;5.5652938;5.403714699;Beta-secretase 1
CC(C)([C@@-](N)N[C@@](C)(C1)c(c(F)c(cc2F)NC(c(cc3)ncc3F)=O)c2F)S1(=O)=O;35.4;6.0512319;5.961358316;Beta-secretase 1
C[C@](C1)(c([s]c2c3ccnc2-c(cc2)ccc2-c2ccn[nH]2)c3Cl)N[C@-](N)N(C)S1(=O)=O;35.55;4.3480808;5.472098303;Beta-secretase 1
C[C@](CS(C12CCC1)(=O)=O)(c([s]c(-c1cc([N+]#[C-])ccc1)c1)c1Cl)N[C@@-]2N;35.6;6.8691708;5.489017957;Beta-secretase 1
C[C@](CC(F)(F)F)([C@@-](N)N[C@@](C)(C1)c([s]c(-c2cc(C#N)ccc2)c2)c2F)S1(=O)=O;35.7;6.4591368;5.76960223;Beta-secretase 1
C[C@](CS(C12CCCCC1)(=O)=O)(c([s]c(-c1cc(-c3nnc[o]3)ccc1)c1)c1Cl)N[C@-]2N;35.9;5.98016;6.562711041;Beta-secretase 1
CC(C)([C@@-](N)N[C@@](C)(C1)c([s]c(-c2nnc(-c(cc3)ccc3Cl)[o]2)c2)c2Cl)S1(=O)=O;35.9;3.9110784;5.364235505;Beta-secretase 1
C[C@](CS(C12CCCCC1)(=O)=O)(c(cc(cc1)NC(c(cn3)ncc3OC)=O)c1F)N[C@@-]2N;36;6.3455464;5.554581619;Beta-secretase 1
C[C@@](C[C@@H]1F)([C@-](N)N[C@]1(C)c(cc(cc1)NC(c(cc2)ncc2Cl)=O)c1F)F;36;5.6305864;5.447423806;Beta-secretase 1
CN([C@-](N)N[C@@]1([C@H]2CCC1)c(cc(cc1)Nc3nccc4nc(OC)cnc34)c1F)S2(=O)=O;36;6.9698236;6.158049301;Beta-secretase 1
CN([C@@-](N)N[C@@]1([C@H]2CCC1)c(cc(cc1)NC(c3nccc4nc(OC)cnc34)=O)c1F)S2(=O)=O;36;4.6411631;6.526756775;Beta-secretase 1
C[C@](Cc1c2cncn1)(c([s]c(-c(cc1)cc(C#N)c1F)c1)c1Cl)N[C@-]2N;36.4;5.3144585;5.587715943;Beta-secretase 1
C[C@](CS(C12CCCCC1)(=O)=O)(c(cc(cc1)NC(c(cc3)ncc3OC)=O)c1F)N[C@-]2N;37;7.0162604;5.790751798;Beta-secretase 1
C[C@](CS(C12CCCC1)(=O)=O)(c([s]c(-c1cc(-c3nnc[o]3)ccc1)c1)c1Cl)N[C@@-]2N;37;7.2263745;6.216563107;Beta-secretase 1
CC(C)([C@-](N)N[C@@](C)(CN1C)c(cc(cc2)NC(c(cn3)ncc3OC)=O)c2F)S1(=O)=O;37;6.131952;5.501707698;Beta-secretase 1
CC(C)([C@@-](N)N[C@@](C)(CN1C)c(cc(cc2)NC(c(cc3)ncc3OCF)=O)c2F)S1(=O)=O;37;5.9627837;5.932453906;Beta-secretase 1
C[C@](CC1(F)F)([C@@-](N)N[C@]1(C)c(cc(cc1)NC(c2nc(CF)c[o]2)=O)c1F)F;37;5.8461687;6.218678064;Beta-secretase 1
C[C@]([C@]1(CC2)CN2S(c2c[n](C)cn2)(=O)=O)(c(cc(cc2)NC(c(cc3)ncc3F)=O)c2F)N[C@@-](N)N(C)S1(=O)=O;37;3.4743904;5.916239237;Beta-secretase 1
C[C@](CS([C@@]12OC[N@@H+](C)CC1)(=O)=O)(c(cc(cc1)NC(c(c(C)n3)ncc3OC)=O)c1F)N[C@@-]2N;37;5.6923891;5.641999835;Beta-secretase 1
C[C@](CS([C@]12CC[N@H+](C)CC1)(=O)=O)(c(cc(cc1)NC(c(cc3)ncc3F)=O)c1F)N[C@@-]2N;37;6.6420048;5.792866755;Beta-secretase 1
C[C@](CS([C@]12CC[N@H+](C)CC1)(=O)=O)(c(cc(cc1)NC(c(c(C)c3)ncc3OC)=O)c1F)N[C@@-]2N;37;6.1178913;5.651164648;Beta-secretase 1
C[C@](C1)(c([s]c2c3cccc2-c(cc2)ccc2-[n]2nccc2)c3F)N[C@-](N)N(C)S1(=O)=O;37;1.6796296;6.160164258;Beta-secretase 1
CC(C)CS(N(CC1)C[C@@]1([C@@](C)(c(cc(cc1)NC(c(cc2)ncc2OC)=O)c1F)N[C@-](N)N1C)S1(=O)=O)(=O)=O;37;2.933511;5.584896;Beta-secretase 1
C[C@@H](C[C@H]12)OC[C@]1(c(cc(cc1)Oc(nccc3)c3Cl)c1F)N[C@@-](N)N(C)C2=O;37.6;7.10039;5.669494274;Beta-secretase 1
CC(C)(C1(CC1)[C@]12N[C@-](N)OC1)Oc(cc1)c2cc1NC(c(cc1)ncc1Cl)=O;37.8;5.5576404;5.784406928;Beta-secretase 1
C[C@](C12CC1)(c(cc(cc1)NC(c(c(C)n3)ncc3OC)=O)c1F)N[C@@-](N)N(C)S2(=O)=O;38;2.8696849;6.163689186;Beta-secretase 1
CN(C1CCCCC1)C(OC[C@@H](C1CCCCC1)N(C1)[C@@-](N)Nc(cc2)c1cc2Oc1ccccc1)=O;38;3.3885046;5.909189381;Beta-secretase 1
C[C@](Cc1c2cnc(C3CC3)n1)(c1cc(-c3cc(cccc4OC)c4[nH]3)c[s]1)N[C@-]2N;38.2;5.7406648;5.831640964;Beta-secretase 1
CC(C)(C1(COC1)[C@@]12N[C@@-](N)OC1)Oc(cc1)c2cc1NC(c(cc1)ncc1Cl)=O;38.2;6.1719405;6.046661575;Beta-secretase 1
C[C@](C1)(c([s]c(-c2nnc(-c(cc3)ccc3OC)[o]2)c2)c2Cl)N[C@-](N)N(C)S1(=O)=O;38.62;3.5898317;5.513692454;Beta-secretase 1
C[C@@](C[C@@H]1F)([C@-](N)N[C@]1(C)c(cc(cc1)NC(c(cc2)ncc2OC)=O)c1F)F;39;6.0692096;5.450243749;Beta-secretase 1
C[C@@](C[C@@H]1F)([C@-](N)N[C@]1(C)c(cc(cc1)NC(c(cc2)ncc2C#N)=O)c1F)F;39;4.6763012;5.529202137;Beta-secretase 1
Cc1c(CN(C2CCCCC2)C(CC[C@@H](C2CCCCC2)N(C2)[C@-](N)Nc(cc3)c2cc3Oc2ccccc2)=O)cn[nH]1;39;6.0695643;6.143949589;Beta-secretase 1
CN([C@@-](N)N[C@@]1([C@H]2C[C@H](COC)OC1)c(cc(cc1)Oc3cnccc3)c1F)S2(=O)=O;39;6.2783712;5.472803288;Beta-secretase 1
C[C@]([C@-](N)N[C@@]1([C@H]2COC1)c(cc(cc1)NC(c(cc3)ncc3F)=O)c1F)(C1CC1)S2(=O)=O;39;6.7357203;5.663149403;Beta-secretase 1
CC(C)([C@@-](N)N[C@@](C)(C1)c(cc(cc2)NC(c3c[o]cn3)=O)c2F)S1(=O)=O;39;6.4533672;5.635654964;Beta-secretase 1
CN([C@@-](N)N[C@]1(CCC2CCCCC2)C[C@@H](CCC2)C[C@@H]2NC(c2ccncc2)=O)C1=O;39;6.021197;5.574321216;Beta-secretase 1
CC([C@@-]1F)=N[C@-](N(C[C@H]23)C[C@]2(c2cccc(Cl)c2)N[C@@-](N)N(C)C3=O)N=C1OC;39;2.321082;6.239122646;Beta-secretase 1
C[C@@H](C[C@H]12)OC[C@]1(c(cc(cc1)Oc3nccc(OC)c3)c1F)N[C@@-](N)N(C)C2=O;39.9;7.1984111;5.612390439;Beta-secretase 1
CN([C@-](N)N[C@@]1([C@H]2C[C@H](C3CC3)OC1)c(cc(cc1)OCC(F)F)c1F)C2=O;40;6.0106368;5.418519396;Beta-secretase 1
C[C@](CS([C@@]1(C)C2CC2)(=O)=O)(c(cc(cc2)Nc3ccnc4nc(OC)cnc34)c2F)N[C@@-]1N;40;4.7734177;6.153114402;Beta-secretase 1
CC(C)C[C@@H]([C@H](C[C@@H](C)C(N[C@@H](C(C)C)C(NCC(C)C)=O)=O)O)NC([C@H](CNC(OC(C)(C)C)=O)NC([C@@H](C)C[n]1nc(C)cc1C)=O)=O;40;2.5296888;4.472428708;Beta-secretase 1
C[C@]([C@]1(CC2)CN2S(C2CC2)(=O)=O)(c(cc(cc2)NC(c(cc3)ncc3OC)=O)c2F)N[C@@-](N)N(C)S1(=O)=O;40;3.2932574;5.898614597;Beta-secretase 1
Cc1c(C(N/C(\N)=[NH+]/Cc(cc2Cl)cc(Cl)c2N)=O)c(-c(cc2)ccc2OC)n[s]1;40;7.0934017;5.580666087;Beta-secretase 1
CCC(Nc(c(C)cc(C/[NH+]=C(\N)/NC(c1c(C)[o]nc1-c(cc1)ccc1OC)=O)c1)c1Cl)=O;40;5.043129;5.575026202;Beta-secretase 1
C[C@](CS([C@@]12COCC1)(=O)=O)(c(cc(cc1)NC(c(cn3)ncc3OC)=O)c1F)N[C@@-]2N;41;5.9308704;5.771717187;Beta-secretase 1
C[C@](CS(C12CCCCC1)(=O)=O)(c([s]c(C(NCc1c(cccc3)[n]3nc1)=O)c1)c1Cl)N[C@@-]2N;41;6.6990936;6.149589474;Beta-secretase 1
C[C@](CS([C@]12COCC1)(=O)=O)(c(cc(cc1)NC(c3ncc(C)cc3)=O)c1F)N[C@-]2N;41;6.2974713;6.101650452;Beta-secretase 1
C[C@](C1)(c2cc(Nc3ncccc3OC)ncc2)N[C@@-](N)N(C)S1(=O)=O;41;4.8477312;5.61873531;Beta-secretase 1
CN([C@-](N)N[C@@]1([C@H]2C[C@H](C(F)F)OC1)c(cc(cc1)Oc(ncc(F)c3)c3F)c1F)C2=O;41;6.2304345;5.988147769;Beta-secretase 1
C[C@]([C@]1(CC2)CN2S(C2CCCC2)(=O)=O)(c(cc(cc2)NC(c(cc3)ncc3F)=O)c2F)N[C@-](N)N(C)S1(=O)=O;41;1.9027659;6.334295704;Beta-secretase 1
C[C@]([C@]1(CC2)CN2S(C2CC2)(=O)=O)(c(cc(cc2)NC(c(cc3)ncc3F)=O)c2F)N[C@-](N)N(C)S1(=O)=O;41;2.8495944;6.248287459;Beta-secretase 1
C[C@](C1)(c(cc(cc2)N[C@H]3c4cc(Cl)cnc4CC3)c2F)N[C@@-](N)N(C)S1(=O)=O;41.2;4.9412678;5.756912489;Beta-secretase 1
CC(C)([C@@-](N)N[C@@](C)(C1)c2cc(-c3cc(-c4nnc[o]4)ccc3)c[s]2)S1(=O)=O;41.5;6.0775836;5.750567619;Beta-secretase 1
CN([C@-](N)N[C@](C1)([C@@H]2CN1c(nc1C3CC3)nc(OC)c1F)c1ccccc1)S2(=O)=O;42;4.3838172;5.058976735;Beta-secretase 1
C[C@](C1)(c(cc(cc2)Nc(cccc3O4)c3OC4(F)F)c2F)N[C@@-](N)N(C)S1(=O)=O;42;4.1714838;6.158754287;Beta-secretase 1
CN([C@@-](N)N[C@@](CCC1)(C2)c3c1ccc(NC(c(cc1)ncc1OCC#C)=O)c3)S2(=O)=O;42;3.579708;5.428389195;Beta-secretase 1
C[C@](C12CC1)(c(cc(cc1)NC(c(cn3)ncc3OCCF)=O)c1F)N[C@@-](N)N(C)S2(=O)=O;42;6.4305875;5.773832144;Beta-secretase 1
Cc(cc1)cnc1C(Nc(cc1)cc([C@]2([C@H]3CCC2)N[C@-](N)N(C)S3(=O)=O)c1F)=O;42;4.9481718;5.850675575;Beta-secretase 1
CC(C)([C@@-](N)N[C@@](C)(C1)c(cc(cc2F)NC(c3c[o]cn3)=O)c2F)S1(=O)=O;42;7.0083072;5.831640964;Beta-secretase 1
CCCN(CCC)C(c1cc(C)cc(C(N[C@@H](Cc2cc(F)cc(F)c2)[C@@H]([C@@H](C2)[NH2+]CCN2S(c(cc2)ccc2Cl)(=O)=O)O)=O)c1)=O;42;3.5950415;5.47421326;Beta-secretase 1
C[C@]([C@]1(CC2)CN2S(C[C@H]2OCCC2)(=O)=O)(c(cc(cc2)NC(c(cc3)ncc3F)=O)c2F)N[C@-](N)N(C)S1(=O)=O;42;4.5429167;6.775616695;Beta-secretase 1
C[C@H](c(cc1)ccc1F)NC(c1cc(N(C)S(C)(=O)=O)cc(-c2nnc([C@@](C)(Cc3ccccc3)[NH3+])[o]2)c1)=O;42.4;2.5986444;6.264502128;Beta-secretase 1
C[C@@](CC1CC1)([C@@-](N)N[C@@](C)(C1)c(cc(cc2)NC(c(cn3)ncc3OC)=O)c2F)S1(=O)=O;42.6;6.7290282;5.183759188;Beta-secretase 1
CC(C)(C1(COC1)[C@]12N[C@@-](N)OC1)Oc(cc1)c2cc1NC(c(cn1)ncc1OC)=O;42.9;4.9954415;5.776652086;Beta-secretase 1
CN([C@-](N)N[C@@]1([C@H]2C[C@H](C3CC3)OC1)c(cc(cc1)Oc3cc(-[n]4ncnc4)ncc3)c1F)C2=O;43;6.8383413;6.454143257;Beta-secretase 1
CN([C@-](N)N[C@@]1([C@H]2C[C@H](C3CC3)OC1)c(cc(cc1)OC(C3)CC3(F)F)c1F)C2=O;43;6.3819792;6.060056301;Beta-secretase 1
N[C@@-](NCc(cc1Cl)cc(Cl)c1NC(C[NH2+]CCCCCOc(cc1)ccc1N1[C@H]2CCC1)=O)NC2=O;43;2.6031082;7.071005666;Beta-secretase 1
Cc1nc(N(C[C@H]23)C[C@]2(c2cc(C#N)ccc2)N[C@@-](N)N(C)C3=O)nc(C2CC2)c1F;43;1.876277;5.909894366;Beta-secretase 1
C[C@](C1)(c2ncc(-c3cc(-c4ncc[o]4)ccc3)[s]2)N[C@@-](N)N(C)S1(=O)=O;43.6;2.5843164;5.795686698;Beta-secretase 1
CN([C@@-](N)N[C@@]1([C@H]2CCOC1)c(cc(cc1)OCC3CC3)c1F)C2=O;44;6.6365408;5.512987468;Beta-secretase 1
CN([C@-](N)N[C@@]1(C2)c(cc(cc3)NC(c(cc4)ncc4OC(F)F)=O)c3OCC1)S2(=O)=O;44;2.6665496;6.128439905;Beta-secretase 1
C[C@](CC1(F)F)([C@@-](N)N[C@]1(C)c(cc(cc1)NC(c2nc(C)c[s]2)=O)c1F)F;44;5.7540472;5.611685454;Beta-secretase 1
CC(C)([C@@-](N)N[C@@](C)(C1)c(c(F)ccc2NC(c(cc3)ncc3OC)=O)c2F)S1(=O)=O;44;6.2129673;5.4918379;Beta-secretase 1
Cc1nc(N(C[C@H]23)C[C@]2(c2ccccc2)N[C@@-](N)N(C)C3=O)nc(C2CC2)c1F;44;1.1530001;6.001542496;Beta-secretase 1
C[C@@H](C[C@H]12)OC[C@]1(c(cc(cc1)Oc(ccnc3)c3F)c1F)N[C@@-](N)N(C)C2=O;44.3;7.208204;5.889449784;Beta-secretase 1
CC(C)([C@@-](N)N[C@@](C)(C1)c([s]c(-c2cncc(-c3ncc[o]3)c2)c2)c2Cl)S1(=O)=O;44.4;6.3736614;5.724483151;Beta-secretase 1
CC(C)COc(cc1)cc([C@]2([C@H]3C[C@H](C4CC4)OC2)N[C@@-](N)N(C)C3=O)c1F;45;6.945464;5.457293605;Beta-secretase 1
C[C@@](C[C@@H]1F)([C@-](N)N[C@]1(C)c(cc(cc1)NC(c2n[n](C(F)F)cc2)=O)c1F)F;45;7.3386208;5.401599742;Beta-secretase 1
C[C@]([C@@H]1CCC2)(c3c2ccc(NC(c2ncc(C)cc2)=O)c3)N[C@-](N)N(C)S1(=O)=O;45;1.3421845;5.633540007;Beta-secretase 1
C[C@]([C@@H]1CCC2)(c3c2ccc(Nc2nccc4nc(OC)cnc24)c3)N[C@-](N)N(C)S1(=O)=O;45;3.515954;6.074860999;Beta-secretase 1
CC[C@@H](C[C@](Cc(cc1)c2cc1-c1cncnc1)(CC1)[C@@]22N[C@-](N)OC2)[C@H]1OC;45;6.1359112;5.74069782;Beta-secretase 1
CCS(N(CC1)C[C@@]1([C@@](C)(c(cc(cc1)NC(c(cc2)ncc2F)=O)c1F)N[C@-](N)N1C)S1(=O)=O)(=O)=O;45;5.029288;5.778062057;Beta-secretase 1
CCCN(CCC)C(c1cc(C)cc(C(N[C@@H](Cc2cc(F)cc(F)c2)[C@@H]([C@@H](C2)[NH2+]CCN2S(c(cc2)cc(OC)c2OC)(=O)=O)O)=O)c1)=O;45;6.5641963;5.311361584;Beta-secretase 1
C[C@](C1)(c(cc(cc2)-c3ccc(-c4nnc[o]4)[nH]3)c2F)N[C@@-](N)N(C)S1(=O)=O;45;6.579734;6.541561473;Beta-secretase 1
Cc1nc(N(C[C@H]23)C[C@]2(c2ccc(C#N)[s]2)N[C@-](N)N(C)C3=O)nc(SC)c1F;45;3.5079;4.560551909;Beta-secretase 1
C[C@H](C[C@@](Cc(cc1)c2cc1-c1cncnc1)(C[C@@H]1C)[C@@]22N[C@-](N)OC2)[C@@H]1OC;45;6.2616169;5.8739401;Beta-secretase 1
C[C@](CS([C@]12COCC1)(=O)=O)(c([s]c(-c1cc(-c3ccc[o]3)ncc1)c1)c1Cl)N[C@@-]2N;45.3;7.164302;5.830935978;Beta-secretase 1
CC(C)([C@@-](N)N[C@@](C)(C1)c(c(F)c(cc2F)NC(c(cn3)ncc3OC)=O)c2F)S1(=O)=O;45.4;6.6317184;5.617325338;Beta-secretase 1
C[C@@H](C[C@H]12)OC[C@]1(c(cc(cc1)Oc(cc(cc3)F)c3F)c1F)N[C@@-](N)N(C)C2=O;45.7;7.1452908;6.038906733;Beta-secretase 1
C[C@](C1)(c2cc(-c(cc3)cc(C#N)c3F)c[s]2)N[C@-](N)N(C)S1(=O)=O;46;3.293025;5.701218626;Beta-secretase 1
CC(C)([C@-](N)N[C@@](C)(CN1C)c(cc(cc2)NC(c3n[n](C(F)F)cc3)=O)c2F)S1(=O)=O;46;4.450797;5.839395805;Beta-secretase 1
C[C@](CC1(F)F)([C@@-](N)N[C@]1(C)c(cc(cc1)NC(c2nc(CF)c[s]2)=O)c1F)F;46;7.1320473;5.50311767;Beta-secretase 1
C[C@](CC1CCOCC1)([C@-](N)N[C@@](C)(C1)c(cc(cc2)NC(c3cc(cccc4OC)c4[nH]3)=O)c2F)S1(=O)=O;46.7;7.2266496;6.457668185;Beta-secretase 1
C[C@](C12CC1)(c(cc(cc1)NC(c3ncc(C(F)(F)F)cn3)=O)c1F)N[C@@-](N)N(C)S2(=O)=O;47;5.720376;5.759027446;Beta-secretase 1
C[C@]1(c(cc(cc2)NC(c(cc3)ncc3C#N)=O)c2OCC[C@H]11)N[C@@-](N)N(C)S1(=O)=O;47;2.34395;5.914829266;Beta-secretase 1
C[C@]([C@@]12C[N@H+](Cc3c[o]cn3)CC1)(c(cc(cc1)NC(c(cc3)ncc3OC)=O)c1F)N[C@-](N)N(C)S2(=O)=O;47;5.096896;5.993082668;Beta-secretase 1
C[C@](C1)(c2c[s]c(-c3cncc(C#CC)c3)c2)N[C@@-](N)N(C)C1=O;47;3.9248148;5.092111059;Beta-secretase 1
C[C@]1(c(cc(cc2)NC(c(cc3)ncc3C#N)=O)c2OCC[C@@H]11)N[C@-](N)N(C)S1(=O)=O;47;2.5219944;5.876055057;Beta-secretase 1
CN([C@-](N)N[C@]1(C2CC2)c2cccc(-c3cccc(Cl)c3)c2)C1=O;47;6.609597;5.615210382;Beta-secretase 1
C[C@@](CC1CC1)([C@@-](N)N[C@@](C)(C1)c(cc(cc2)NC(c(cc3)ncc3F)=O)c2F)S1(=O)=O;47.4;7.076862;5.998017568;Beta-secretase 1
C[C@](CS(C12CCCCC1)(=O)=O)(c([s]c(-c1cc(C#N)ccc1)c1)c1Cl)N[C@-]2N;48;7.2070369;5.692758799;Beta-secretase 1
C[C@](C1)(c2nccc(Nc3ncccc3OC)c2)N[C@@-](N)N(C)S1(=O)=O;48;3.6053888;5.471393317;Beta-secretase 1
C[C@]([C@@H]1CCC2)(c3c2ccc(NC(c(c(C)n2)ncc2OC)=O)c3)N[C@-](N)N(C)S1(=O)=O;48;4.6914056;6.007887366;Beta-secretase 1
CC(C)CS(N(CC1)C[C@@]1([C@@](C)(c(cc(cc1)NC(c(cc2)ncc2F)=O)c1F)N[C@-](N)N1C)S1(=O)=O)(=O)=O;48;3.6288607;6.025512006;Beta-secretase 1
CCOC1=N[C@-](N(C[C@H]23)C[C@]2(c2ccc(C#N)[s]2)N[C@-](N)N(C)C3=O)N=C(C)[C@-]1F;48;4.3847745;5.123835412;Beta-secretase 1
CC(C)([C@-](N)N[C@@](C)(C1)c2nc(NC(c(cc3)ncc3F)=O)ccc2F)S1(=O)=O;48;6.305301;5.844330705;Beta-secretase 1
C[C@](Cc1c2cnc(C3CC3)n1)(c([s]c(-c1cc(C#N)ccc1)c1)c1Cl)N[C@-]2N;48.9;6.3284932;5.713908367;Beta-secretase 1
CC(C)([C@@-](N)N[C@@](C)(C1)c([s]c(-c2nnc(-c(cc3)ccc3C#N)[o]2)c2)c2F)S1(=O)=O;48.9;4.5405399;5.743517763;Beta-secretase 1
CN([C@-](N)N[C@@]1(C2)c(cc(cc3)NC(c(c(F)c4)ncc4Cl)=O)c3OCC1)S2(=O)=O;49;2.8944432;6.178493884;Beta-secretase 1
CC(C)([C@@-](N)N[C@@](C)(C1)c([s]c(-c2nnc(-c(cc3)ccc3C#N)[o]2)c2)c2Cl)S1(=O)=O;49.2;4.8822876;5.76960223;Beta-secretase 1
CC(C)([C@@-](N)N[C@@](C)(C1)c([s]c(-c2cc(-[n]3nccn3)ccc2)c2)c2Cl)S1(=O)=O;49.2;3.1727166;5.682184015;Beta-secretase 1
C[C@](Cc1c2cnc(C(F)(F)F)n1)(c1cc(-c3cc(-c4nnc[o]4)ccc3)c[s]1)N[C@-]2N;49.6;5.3285376;6.759402026;Beta-secretase 1
Cc1c(C(N/C(\N)=[NH+]/Cc(cc2Cl)cc(Cl)c2NC(C[NH+](C)C)=O)=O)c(-c(cc2)ccc2OC)n[o]1;50;6.9504108;5.722368194;Beta-secretase 1
CC(C)C[C@@H]([C@H](C[C@@H](C)C(N[C@@H](C(C)C)C(NCc1ccccc1)=O)=O)O)NC([C@H](CSC)NC([C@H](C(C)C)NC(OC(C)(C)C)=O)=O)=O;50;3.6974592;4.485823435;Beta-secretase 1
Cc1c(C(N/C(\N)=[NH+]/Cc(cc2Cl)cc(Cl)c2NC(C2CC2)=O)=O)c(-c(cc2)ccc2OC)n[o]1;50;6.3720456;5.581371072;Beta-secretase 1
CC(C)C[C@@H]([C@@H](C[C@@H](C)C(N[C@@H](C(C)C)C(NCc1ccccc1)=O)=O)O)NC([C@H](CSC)NC([C@H](C(C)C)NC(OC(C)(C)C)=O)=O)=O;50;6.058962;4.696614132;Beta-secretase 1
